text	labels
worst sentiment for sp1500 stocks at market close: $rai $ebs $isrg $big $xec 2016 03 16 stocktrading predictiveanalytics bigdata	0
new squeeze plays stocks url $xrs $swks $pcrx	0
"$spy less than 0.2% down and people are calling it bearish. some heading for exits already. maybe 1% down will be ""the crash"" disturbing "	0
 pairs trade result long $sq and ss pypl ss 1000 $pypl at 40... long 3300 sq at 12.25 profit on pypl was 2k profit n sq was 9k. 15 days.	2
 asm bet ya we see a $cmg $385 on weds especially if spy decides to wane. fader play here. jmho	0
 sectorbreadth utilities $xlu enjoyed the best of the action, but all sectors improved in bullish breadth.	2
is any branch of medicine producing top-rated stocks these days we found one: url $hsic $pdco $algn $xray $dhr	2
end of day scan: stochastic overbought $jdst $free $blrx $lpg $afsi $dvax $hdge $aht $alr $asmb url 	0
china february retail sales: e-commerce remains resilient url $baba $bidu $lb $nke $tif $tcehy $anf	2
china february retail sales: e-commerce remains resilient url $baba $bidu $lb $nke $tif $tcehy $anf	2
 ivanhoff: large cap tech is finally trying to catch up with the rest of the market. $qqq $goog $aapl	2
$tsla recalls 2,700 model x cars. stock dropping hard...	0
"$tsla ""recall will not impact financial results"" ... excel nongaap spreadsheet to make sure of that "	2
 facebook: imperial ambitions the economist $fb url 	2
$athx ... very weak res. at 2.51 .............	0
$dgaz $ugaz $ung gap up today maybe $4.04 they say the heat is coming. url 	2
is any branch of medicine producing top-rated stocks these days we found one: url $hsic $pdco $algn $xray $dhr	2
$skx turning. coming from far could go far. stock price implies you pay nothing for the business	2
curious to know why $lnkd is at 220 and $fb is 74 lnkd is great but doesnt the potential side with fb and $crm seems a little to high also	2
long $endp $26.23 on $agn b o rumor	2
$wres moves better w oil anyways, oil back above 60	2
short setups looking nice....really nice $al $ads $bby $hrs $dy $ebay $etfc $f $flt $bk $amgn $hrtx $ivz $lci url 	0
$aapl the gist of downgrades was apple failed to make a phone that will help supercharge growth in china, what if they were 100% right umm	0
another 3% gain in $rigl, following last week s huge call buying in the apr. $7.50 calls.	2
watching $stx $tol $lei higher, $htz $mdxg $insy lower. and maybe fade the metals gap.	2
$grpn having a much better day than $fb	0
11 industrial-goods stocks insiders are bullish on url $cat $ba $hon $emr $itw $wm $noc $etn $ph $rsg $fast	2
$aapl iphone shipments on track to exceed forecasts - marketwatch url 	2
lvmh affordable luxe doing just fine helped by duty-free confident mainstream shoppers. booze strong, beauty flying at 9%. $el $ulta	2
cover all 119 .2 $spy	2
$tsla you have to love these types of articles. ss interest rose on 12 15 on day before we hit our lows. url 	0
most bullish stocks on twitter during this dip. $yhoo $gdx $googl $stz $gold $ew $vz $celg $sbux $scty more: url 	2
$fcx 1.9% now 38.75. march $36 puts now 8.33% .11 x .13, hod: url 	0
. emuziczone $uyg $aig $rig $msft $mcd myoffices stockwhisperer first quarter is amazing	2
$sap q1 disappoints as software licenses down. real problem cloud growth trails $msft $orcl $goog $crm $adbe url 	0
today s losers: $htz $car $endp $icpt $blue $nov $ua $panw	0
on fedday looking for a sharp move up in equities $aapl $hd $low $fb seeing $uvxy $tvix getting hammered, even though market is down.	2
$fcx 32 gap fill coming up	2
report: apple signs up for google s cloud, uses much less of amazon s $aapl $goog $googl $amzn $dropb url 	0
$fb to $107 tomorrow show me the $	2
over 225 million new internet users are being added globally every year $amzn $fb $goog $baba $ctrp $bidu $jd url 	2
covered call alerts for $tsla, $scty, $baba, $mu $twtr from investorsobserver today: url optionstrading coveredcalls	2
long $tqqq at 104.15 with stop loss below 1.5% of buying point. study qqq $tsla $nflx $spy $aapl $fb $amzn googl $msft	2
i ve been picking up railroad stocks for the retirement acct. $unp $csx $nsc down 20-30% in last 12 months.	2
$drys btw when there is turmoil in the mena region shippers perform - same as oil performs with the same turmoil	2
going back in, but slowly; tc2000 alert example: $edu- glb; $tse, $isrg url url 	2
$endp down 12% since i alerted it a short sell on 3-25 url 	0
 bengman007 bet the farm on $sppi, hopeful for good things soon.	2
interest heats up for yahoo $yhoo - the wall street journal url 	2
$spy $vxx $aapl the parties over loaded on $uvxy volatility is back	0
stocks higher in afternoon trade; intel nears buy point: url $gld $intc $aa $jpm $wfc $c $dlth $wb $ua	2
highest call to put ratio $eev $mhld $cld $yge $gale $cers $stld $lxk $qlik $gra $sand $disca $vnq $ego $inva $cfg url 	2
apparently intel thinks women should get paid the same as men - what a concept $intc gender pay parity at 100% url 	2
$gs is looking weak while this market is moving higher not a good sign. unless $gs can get above 157. early short below 154.00 today.	0
$cpst 1mil buy order at $1.53 $1.54	2
5 top stocks on nasdaq: $rlog, $vltc, $flml, $elos, $osm url 	2
the three top stocks in 2015 are ready to lead again in 2016 $amzn $nflx $atvi details: url 	2
$dis 640m globally this week on avengers really sick ,stan lee is a beast	2
$agn getting rid of its generic biz wouldn t have any interest in $endp imo. $hznp makes much more sense, plus its irish based	2
in $endp 26.37	2
buffett s 13f shows new stakes in cvs $cvs, visa $v, general dynamics $gd	2
$dgaz $ugaz $ung gap up today maybe $4.04 they say the heat is coming. url 	2
breakout watch for tues $arr $atu $ca $g $ipg $nlsn $se	2
short setups looking nice....really nice $al $ads $bby $hrs $dy $ebay $etfc $f $flt $bk $amgn $hrtx $ivz $lci url 	0
 phamsterzzzzzzzzz epicdynami russdorff idk but $nsph seems to be getting a lot of hype. i all mine is tied into sgnl and oncy for now. gl	2
court tells states to leave $goog alone url via bv	2
$vmw got a nice push today following small sweepers of may c this morning	2
$ensg barry port unloaded $16,673 worth of the ensign group, inc. nasdaq:ensg shares url 	0
rt omillionaires ace man ace man albertvr $jbl - $23 by the end of the week..did you snatch ur 21 if you blinked ur eye u missed it	2
$nbix continues its rally	2
$googl hit with lawsuit from russian search engine $yndx url 	0
looking for sales curious about $endp drop among a few other oversold $biotechs $cldx $anik $prxl $iclr $srpt $acrx url 	2
"$ibb $nbi ""..biotech s have had 2 wks of fund inflows for the first time in 16 "" graph $vrx $gild $biib $celg url "	2
"micron technology inc nasdaq: $mu down 2.3% today and down 8.9% since being put on ""the short"" url "	0
unusual call buying: $rht 14x average volume, $wy 13x, $mar 9x, $uco 9x, $wyn 9x, $dvn 6x, $hot 6x, $xlp 6x	2
$ko:us coca-cola co 19oct positive newssentiment url russell200	2
 soullor the regular scrappy q $swy usually presents. sales weak, margins down, debt still way up.	0
$ctrp just broke resistance, watching for a redtogreen breakout right out of the gate tomorrow morning. stocks url 	2
$ffiv up 7$ with less then 700,000 on the tape dont know avg. vol, so that may be alot for the stock but still 100m for every $ isthin $spy	2
bot $chrw at 68.70; bot $ezpw at 25.50;	2
 longpos $tsla 256 break-out thru 50 200- dma 197-230 upper head res 274-279 short squeeze in progress nr term obj: 310 stop loss:239	2
$aapl now up 2.2% w div since my original call, while $spy up only 0.6% even w this fri s div. emh be damned. still holding.	2
$siga bid for reargument denied by judge	0
$tna, $tza daily chart of $tna with upcoming first support in a few days or weeks url 	2
 fintech provider $cafn cachet financial solutions surging forward today post earnings up 13.26% url $jkhy $fisv momo	2
$tsla lots of green on the 5 min, watch the hourly $259.33 possible resistance currently $257.00	2
"$yhoo ""is yahoo looking to buy cnn "" cbsnews - jan. 2 url "	2
 bpeck in response to your thoughts on $yhoo about nikesh. i don t think is the right fit for visionary aspects.	0
$dug weekly stochastics finally starting to turn up after long consolidation. buying here.	2
isolationism another sell rating, sell ratings on spy, qqq, iwm and several companies url $aapl $axp $bac $blue $fxe	0
very nice breakout on a very nice stock. $oii url 	2
ebay launching shopping bot on facebook messenger, per davidspitz at catalyst2016 $ebay $fb	2
buy these 3 stocks while there s blood in the streets: url $nxpi $ibm $lgf url 	2
$aapl goldman sachs reiterates conviction buy on apple with a $155 pt $spy $djia $gs url 	2
$bbry real losers today are the mms..no nasdaq transactions..no profit for them...so sad	0
$vrtx vertex. monthly -lower hi lower lo, long term uptrend intract so far	2
good morning here s some of the most trending among investors this morning. $vrx $aapl $outr $dsw $dwti $mjn $alr $plce $sppi $tif	2
nice names on watch for tomorrow $tues long $8 , $cveo short $1.85-2.00. $gern $tnet $wdc potential r g and $gogo short under $11. stocks	1
$twtr ok will make a play for er. it s a gamble. will be adding on dips. $aapl $fb	2
added long at friday close $spy $labu $blue $amzn	2
$amzn dropping $7b of market cap because they re losing $400m of $aapl s business may be just a tad bit of an overreaction.	0
looking for sales curious about $endp drop among a few other oversold $biotechs $cldx $anik $prxl $iclr $srpt $acrx url 	2
picking up a couple shares of $goog today so i can go to their shareholders meeting to demand better emoji support for android. activist	2
$jrjc my broker has no shorts who has them 	0
surprising to see $jwn and $sks sales numbers still holding up so well. i guess the high end might not be a concern after all.	2
$sina trying to drag $bidu with it.	0
over 225 million new internet users are being added globally every year $amzn $fb $goog $baba $ctrp $bidu $jd url 	2
$sbux downgraded to neutral at deutsche bank. price target reduced to $64 from $70.	0
five stocks that helped starboard value s equity portfolio return 6.5% in q1 $bax, $m, $bco, $nsp, $yhoo url 	2
will take swing trade profits at 399-400; leave core position for 1 17 12 and 449 target; $aapl daytrade buy zone today 393-395	2
$fb free net for africa url first no roi will piss off investors but big picture is brilliant. boy-wonder visionary zuck 	2
$aapl bounce right now has no vol, more vol when it slid	2
 jbraica: $unxl another story stock with an unhappy ending. typical. yeah. pretty much. we have seen so many of these.	0
$stx love it. bullish	2
most bullish stocks on twitter during this dip. $yhoo $gdx $googl $stz $gold $ew $vz $celg $sbux $scty more: url 	2
today s top gainers url stocks $prta $ctrp $nxtd	2
 biotechmaster $cytk has had a history of a lack of pr...a shame for investors	0
indexes industry groups i track that closed friday with the rs line in new highs. $sox $ndx $ibd50 $ibd20 $pnqi $fpx	2
$spy look out belooooooowwww.....	0
$intc and whole semiconductor space looks interesting, chart wise $smh url 	2
avago, broadcom to combine in $37 billion deal $avgo $brcm url 	2
$yhoo peaks above hod...what will the buy out look like 	2
$fb problem for shorts on facebook now is every fund out there will want to buy this thing on a a pullback. not a good anymore. $	2
rt traderstewie wanna see 3 awesomely bullish stocks check out $fdx $ups $jbht europe might a mess but people still shipping stuff 	2
i don t see it. 200 day sma is the big hurdle. there is a good base building. $nflx url 	2
20biggest market losers $vrx $cstm $zyne $endp $arlz $ptx $blcm $nviv $sgy $labu $wbai $sid $cjes $mnk $asps $hznp url 	0
highest call to put ratio $eev $mhld $cld $yge $gale $cers $stld $lxk $qlik $gra $sand $disca $vnq $ego $inva $cfg url 	2
sold to close $qqq puts for 34%. sold to close $bby puts for loss. sorry for late post	0
$atvi ooks pretty bullish for now. from a short-term perspective, it s got a good chance of maybe sliding back to 33.70 stocks investing	2
$csco looks really interesting on drop, grabbed some options and stock, enough tme before earnings to grow the stock, growth all sectors	2
$tsla : covered some shorts 246.00 for 9.22pts	2
add to $ocz here	2
watching $tsla w triple top forming.	2
 cfm860 devsathe in the end dropbox will end up selling for pennies on the dollar. just like box.net $aapl	0
$amzn looking sexy this morning...$600 break on volume and it s gone.	2
whole foods shareholders vote down activist initiatives: url $wfm	0
book on jobs makes news citing steve jobs saying he cracked the code on simplifying integrating tv with cloud. imagine $aapl tv impact $	2
southwest is at its lowest multiple ever $luv url 	2
$fb has returned to my short watchlist. still too early for an entry imo. url 	0
moved upper bollinger band $rtn $sgms $sho $smh $swks $tasr $tel $ttwo $txn $wpz $xlnx url 	2
today i bought more $mu $yhoo $vale $nbl $twtr $axp $znga url 	2
 not travis mute point if china hard landing, european bank collapse, american double dip...$aapl won t have anyone buying products..	0
short setups looking nice....really nice $al $ads $bby $hrs $dy $ebay $etfc $f $flt $bk $amgn $hrtx $ivz $lci url 	0
 gerberkawasaki stock hasn t moved much since first few weeks after split but still long term fan $sbux	2
thank you $goog google alphabet and $fb facebook stocks what a nice reversal.	2
tripadvisor jumps on m a rumors url $trip	2
$tsla recalls 2,700 model x vehicles; shares volatile url tsla tech stockmarket url 	0
 stevez1 more of a chartist myself news mm talk is orchestrated bs . long tech for early jan, after that it s straight to $tza $faz calls	2
$ctrp url $46 breakout should be confirmed with wm%r stochastic upturn url url 	2
dow worst performers chevron -0.47 and nike -0.52 best performers ibm 1.33 and apple 1.48 $aapl $nke $ibm stocks investing	2
"$tsla borrow still -7.5% which means very tight on the avail stock for shorting.... $vale meanwhile easing up to ""only -8%"	0
 cek cpa ryanwallace198 financialbuzz guys - get into $wfm and $mjn.	2
end of day scan: stochastic overbought $jdst $free $blrx $lpg $afsi $dvax $hdge $aht $alr $asmb url 	0
$xlf url bounced off target buy area, bought $skf as a hedge. watch 50ma s slope	0
$neon oversold	2
key price to watch in $nflx, off the previous double top reject, 218.23 url 	0
added. cost now at 1.54. bounce off of put oi s1 pivot. moteltan bto $aapl apr 27 2012 605.0 calls 1.66 for ride to 609 ish.	2
$t $hot $mar working on cuba deals ahead of obama visit url via reuters	2
pnc, goldman sachs receive dividend hike green light but don t act : url $pnc $gs	2
$ecom $bnft $csod $cvt i am excited about all these plays	2
monday commodity weakness a staple in 2013 right along with the consumer smallcap multiple expansion algo. $spy	0
$fb small flong 109.25 via calls	2
$ebay had a nice breakout of the recent consolidation. congrats to those who had it. url 	2
$gs sells flat..i am out..	0
airplane and hospitality industries set their sights on cuba $aal $alk $dal $hot $jblu $luv $mar $ual $va $cuba url 	2
"headline should read: ""saudi s are in capable of increasing oil capacity because reserves are in decline."" url $xom $chk $bp"	2
$iwm,this pull back of 2.94 is similar to last 4....2.86,2.82,2.73 and 2.62 bullish if lod holds	0
pie in the sky url $aapl $adbe $akam $amzn $atvi $ca $chkp $crm $csco $emc $eqix $fb $ffiv $googl $hpe $hpq $ibm	2
. emuziczone $uyg $aig $rig $msft $mcd myoffices stockwhisperer first quarter is amazing	2
whole foods $wfm may feel price competition but $tfm will have a way to go price wise to compete with kroger. $kr url 	2
sector stocks leading today: $dvn $apc $fti $cpgx $cnx $har $wrk $lm $lnc $thc $mnk $dgx $mu $symc $avgo $expe $dhi url 	2
rt stocktwits50 in a mostly red tape this morning, biggest st50 gainers are $meli $pkt $swi	2
crude oil bears take a clear near term advantage url $uso $gld $gdx $spy	0
akamai: will a onetime zombie stock rise again url $akam	2
today s bull flags url stocks $ $ostk $ivc $cs	2
apple s iphone se could be doing better than expected via forbes url $aapl localytics fiksu	2
now up to 200 stocks making new 52 week highs big number $t $tjx $fast url 	2
would short $amzn on any rally	0
marketwatch: rt wmwitkowski: guess who sold off about $800 million in $mdlz after losing about $1 billion on $vrx ... url 	0
$cat 5.10%, $rio 4.54%, $fcx 3.53%, $fxi 2.93%, $bhp 3.04%, $yhoo 2.61%, $x 2.27%, $slw 1.68%, $hal 1.49%, $mcp 1.56% $nflx 1.42%	2
the top 10 brands for millennials - $aapl is 1, and $fb is way off the list at 65. more: url url 	2
$wdc looking tasty... and twerky	2
$cnp sell short position on cnp,...closed for profit $ 59,367.00 7.75% url 	2
$aapl $fb $amzn $pg $mcd $gs $c $ge $utx $slb $xom $googl $agn $wmt $qqq $iwm $gild $hon $jpm $dis nice day rally url 	2
they re usually cheap for a reason rt howardlindzon my dog of the last few months...$lf damn me and low priced stocks	0
$spy the bubble is in stock buy backs, not sure fed can do anything about that, now that deflation may be coming. hard macro mkt	0
for vnoto74 to follow: after a sell signal by $ndx internals [06 23] technical sell $qqq [06 25] down	0
bullshit $tsla url 	0
$cat 5.10%, $rio 4.54%, $fcx 3.53%, $fxi 2.93%, $bhp 3.04%, $yhoo 2.61%, $x 2.27%, $slw 1.68%, $hal 1.49%, $mcp 1.56% $nflx 1.42%	2
without $aapl buyback, funds, retail moving to $sne sony this is what you get url apple is the product of media hype 	0
another one to add, already happily holding on to $edit url 	2
$amzn 4 period rsi is down at 20, just read connors book on trading strategies	2
 pipstodollars $baba is going to be an interesting one with all the $yhoo drama out there.	2
published $cf estimate on estimize: 0.71 eps and 66.70m revs compared to wall street s consensus. url 	2
"never told this before, but the situation is ""buy the dip"": $kndi, $optt, $omer, $dndn, $mblx, $mstx, $ifon, $imuc, $lf, $tga"	2
there s no reason why $googl can t get back to $1,000 within the next 3-5 years.	2
nice names on watch for tomorrow $tues long $8 , $cveo short $1.85-2.00. $gern $tnet $wdc potential r g and $gogo short under $11. stocks	0
equity indexes working on a positive engulfing for march. $sml $rut $iwc $smh $sox small-caps semis with a fakeout before the b out.	2
highest call to put ratio $eev $mhld $cld $yge $gale $cers $stld $lxk $qlik $gra $sand $disca $vnq $ego $inva $cfg url 	2
$oil slid to a four-year low after opec kept its oil production unchanged url $uso $wti $brent	0
$nvda sideways	1
unusual call activity url $xli $nxpi $wy $amd $rf $mjn $wsm $aks $gwph $dg $mgm $swks $aapl $ashr $htz $orcl $ddd $lvs	2
 beckyhiu: $rden $el green, lol... make-up to cover ugliness ftw url -- rs yesterday boom today	2
$fb slight green... may be runner later	2
pivotal sees 27% upside for alphabet url $googl $abx $yhoo	2
$yhoo refuse of $msft offer of 45 b is going to go down as one of the worst decisions ever. cnbc jimcramer	0
 mccartjt $amzn p e 91.50 with negative p l on hardware, $appl p e 14.50 profitable hard and software, product innovator.	2
$msft is opening up its xboxlive online service to gamers on other platforms url 	2
$nflx 100$ here we gooo our target 103$ keep pushing	2
$aapl sold my 81 calls for 3.10 from .53 cents averaged ...aapl is a saver for my $bac last week losses	0
$aapl at resistance right here...sold my shares...will buy back if it dips or if it goes in the 128 gap zone	0
plan for rest of week - holding $celg $rimm with stops, accumulating more $bsmx on any pullback..	2
$gevo passed gevo s alcohol to jet fuel now eligible to be used for commercial flight url $spy $qqq $alk $aal $dal $ual	2
$amkr $esv $fcel $fivn $ntri $rig $wdc stocks at support w high trade quality url stocks url 	2
$scty finally broke free from big brother s shadow $tsla	2
 ch roark: $unxl i like this ascending triangle on the 30-minute chart. breakout coming monday url promising.	2
 traceyryniec not just energy, it s so broad. you will see it in wwg and kaman as well. i d be short $fast	0
in play longs: $au $chk $canf $hts $lei $nxpi $sa $sne $stx $tol	2
good morning here s some of the most trending among investors this morning. $vrx $aapl $outr $dsw $dwti $mjn $alr $plce $sppi $tif	2
supermarket stocks rally as tesco plans to axe non-core uk assets $tsco url 	2
 taddpole out of $kre 27.76 0.11 gain 	0
$crk time to accumulate for a long position with far more upside than downside	2
$xlp $xlf $xly $xle $xlu $xli heavy volume alert. 50:50 split in defensive and cyclical sectors. no edge offered	2
oil to break out: adding chevron url $axp $clgrf $csco $erx $ibm $mcd $ssri $vlo $wmt $xom $cvx	2
found some good bull setups this week: $regn $xrs $sncr $tjx $ntes $abc $echo $amag $hawk $panw $tam $agn -- let s see if mkt helps out	2
nasdaq sets up for breakout part ii via allstarcharts url $goog $amzn $qcom	2
$lpsn something big is gonna happen here... too much pre market trading going on...keep eyes open.	1
 optionexperts winning pick this week $nflx options	2
$amat trading 2800 of the itm weekly 20.5 calls early, vs oi of 342. iv popping 5% on the action. stock 1% at 21.00	2
$yang double bottom 5.2	2
$hznp havent seen vol like this since the runup. lets see one more dip to 2.0x	0
$spy and $vxx pair trade is one of my favorite trade, consistent gains but small	2
$fb on cusp of a major bollinger breakout on daily $tsla sitting right on its 200 day ema the force is too strong it ll squeeze the shorts	2
$prlb hanging tough in down market due to analyst upgrades last week. up almost 3%.	2
coal stocks are poking their head up. here s what i was looking at earlier this week url very nice weekly candle $kol	2
 sssc still holding my $tbt for next year.	2
imo, fed stimulus of any kind cud not be defended by obama, thus is exceptionally bullish for romney, the mkt, and the economy. fed $spy	2
liberty global. cable tv broadband. mid-single digits ebitda growth, 10% fcf yield, with all fcf used for buybacks. $lbtya	2
ap: caterpillar posts 60 percent jump in 4q profit on steep global sales increase, tops wall st. view $cat	2
$btu url loving btu and the coal stocks in here. even wlt too	2
what s more exciting, this market or watching paint dry $spy. typical of the $vxx 20-23 range market w low volatility	1
$aapl 7. fundamentally nothing has changed and this company will make more profit than others whether the stock price is 200 or 800	2
"new post: ""china stares into the abyss"" url $eem $fxi"	0
$nok smartphone wars wound samsung as nokia rallies: chart of the day url 	2
 herbgreenberg $aapl how much are you short it is not a high p.e. stock and china is where the growth is. pay attention herbie	2
$bac $adsk $nflx long this morning	2
$axdx i got bored, and took my proprietary profit exit. i didn t like the option liquidity and lousy spreads.	0
$yhoo refuse of $msft offer of 45 b is going to go down as one of the worst decisions ever. cnbc jimcramer	2
$aapl has gained an average of 0.9% a week for the last nine years. $	2
rival companies $gwr and watco eyeing $ra w take-over interest. url 	2
last month we added to our $gild position and started a new one in $bwld we see slow, steady, unspectacular growth going forward near term	2
sftw investor long-term stock recommendation: $cost costco wholesale corp. ss: 18 url 	2
japan earnings: of the 12% of topix companies that have reported, the yoy eps growth is around 12% so far. $ewj $fxi $study $fxy $dxj	2
$fb worst idea of year short a reasonably priced high growth institutional fave glamour name that is going at least 30% higher: fb	2
bull of the day: insperity inc $nsp url 	2
$gild let s go up gilead enough with this movement already 	2
stockmasters: european debt once again keeps stocks down url $eur $spy $vxx	0
$es f. nice little cup-and-handle shaping up on the 15-minute. end-of-day $spy $spx favours a good day for the index. will we see a gap open	2
$lc in deal with $nbg to bail out greece	2
i dumped $pypl and $prlb, maybe buy back another time.	0
$s sprint cfo sees profitability from lightsquared upon gps clearance; network vision cash flow positive from 2014	2
$aapl apple aapl price target raised to $112 at btig	2
$oncy so sad to see such a loved company eating dirt.	0
$plx funny thing is $ibio is up 19% ah on $plx approval 	2
 ranchodinero companies like $googl just have cash to burn.	2
downbeaten stocks may be ripe for buys: $san $vale $aa $kmp $wprt $cree	2
$aapl url strictly day trading this one long and short off 5 minute - hit 50 day and bounced off today	2
commented on parkervision is an aggressive buy for 2016 url $appl $intc $itc $mil $nvda $qcom $rf $prkr	2
mt theacsman amazing seeing everyone suddenly touting $msft. long been favorite covered call double dip dividend play.	2
$tzoo a close above 28.64 and we are ready to rock and roll	2
$ugaz will this cold put a dent in the massive horizontal rig production. who knows url 	0
lots of metal stocks look like a 5-10% run awaits. long $ssri,$paas and $nem but most high quality names should go if metal prices cooperate	2
$cmi url decision time. over the tl it can go to 114, below it can go to 90.	1
plan for rest of week - holding $celg $rimm with stops, accumulating more $bsmx on any pullback..	2
record number of passengers served in 2015 airlines $jblu $luv $va $ual $dal $save $aal $ha $alk url 	2
$qihu stop of 61.03 could be used and then trail up.	2
bullshit all applestores are empty in china $ms must be preparing to liquidate $aapl url url 	0
downgrades $son $ari $gg $fltx $wmc $mfa $ivr $cmi $pcar $qlik $afop $unfi stocks investing tradeideas	0
$csx another strong rail today after breaking intraday resistance at 1$9.80 url 	2
heard netflix is raising its prices. it s all good it s worth it though. if netflix because an isp i would get rid of cable..foreverrr $nflx	2
$bbry certainly getting a lot more attention recently yet not that much price has changed. posted this jan. 12th url 	2
11 industrial-goods stocks insiders are bullish on url $cat $ba $hon $emr $itw $wm $noc $etn $ph $rsg $fast	2
rt alphatrends vmarkets are still acting weak url $spy $qqq $xlf $smh $iwm	0
$tsla gyrating s1 above gap. keeping an eye on s2 url 	2
$cndo 21% short float, shorts likely to take profits into close	0
$gs -2.86% new 88.69 lows. $90 puts 60%, 2.46, now deep in the money: url i see no reason to sell yet	0
$mat ripping early	2
rt abdulalikon $cat url target 85, perhaps i m too optimistic. keeping my stops a bit on the tight side...90-95..nov.	2
$hsc receives 7-year, $50m contract at new saudi arabian steel mill	2
$ssys splat poor q1 orders 	0
with oil prices down further, oil stocks looking less cheap url $arex $cpe $crzo $oil $gst $nbl $oas $oxy	0
eur usd finding support near 1.10 level $ero $uup $udn $fxe url 	2
$ocn huge blocks now 11,500 7.92	1
$ino institutional ownership up 30.74% q q, with 5,992,420 net purchase url 	2
$googl patents turn signal detector for autonomous cars. url url 	2
$aapl wants lower. up waves getting smaller on the 2 min	0
 gerberkawasaki add in $sbux $lb and many others. it s a theme that won t last but seems pretty in vogue right now.	2
i see a 20 percent upside in $fb shares from here	2
$avgo great growth stk also raised dividend . clearly a great investment url 	2
$endp being sued by ftc.....nobody will buy them with that hanging over their heads	0
breaking 52 week highs timing looks great now $ahs $baby $post $ige $irdm $ewbc $phys $ulta $vnet $biv url 	2
 mainstay largecap growth fundholders get lift from $ulta salon stake.	2
the progress witnessed is truly stunning. - stifel analyst after seeing tesla s factory for the fourth time $tsla url 	2
$sina trying to drag $bidu with it.	0
$frpt this could be in teens again in one trading day, 60% short interest or not	0
the momo leaders are taken down one by one. look at $pcyc, which was the best performer last year url 	0
end of day scan: stochastic overbought $jdst $free $blrx $lpg $afsi $dvax $hdge $aht $alr $asmb url 	0
new squeeze plays stocks url $xrs $swks $pcrx	0
active puts cboe; $aapl 9 27 13 480 $lamr oct 43 jan 37 $mgm jan15 10	0
intel mulls sale of $1 billion venture capital portfolio url via technology business $intc intel intel	2
$slv $gld the next 5-6 charts illustrate a bullish weekly outcome url 	2
buy these 3 stocks while there s blood in the streets: url $nxpi $ibm $lgf url 	2
stocks i m watching and buy targets : $csx 20, $lvs 40, $tgt 70	2
$yhoo have lost 50% since nov 14 sources cited talks for a possible bid including verizon, cbs and interactivecorp. url 	0
$spy wouldn t be surprised to see a green close	2
failed breakouts failed setups. limping on crutches into next week with $aapl, $rgr, $invn, $mnst, $tsco, $sbh, $meli, $hlf.	0
 jimcramer on why facebook and other high-flyers have been falling: url $fb $panw $crm on tstrealmoney	0
google s decision to sell robot business exposes growing pains url shiraovide via bfly $googl url 	0
11 industrial-goods stocks insiders are bullish on url $cat $ba $hon $emr $itw $wm $noc $etn $ph $rsg $fast	2
$ugaz : drop expected as london traders who took profit on their opening after they stood by watching our day zoom up 18%. ugaz will go up 	0
$crus upgraded to a buy by alpha street research	2
$slw is down, but weekly $34 calls -28.95% , .23 x .25 have 321 volume. worth a chance here, jmho: url 	2
rally friday new52weekhighs big and small $t $jnj $pm $wm $syy $cpb $twc $isrg $ultk and $fcty - up over 31%. have a fine weekend 	2
$bldp expects to break even for the first time in over two decades since it became publicly-listed url 	2
 wallstreet rant florentcapital 2 $fb inst. ownership of 70% actually isn t egregious anyways, $fdx $ba $mcd all higher	2
adobe receives new rating from top analyst $adbe url 	2
 mattkelmon 4 more years will be alot to worry about $spy $dia	0
as alcoa kicks off march quarter earnings, we see more reasons to be cautious url $fb $aa $aapl $bac $bke $blk $c $cat	0
$aks well here you go..at least you know what sector will be white hot next week..huge buy in all these names..$aks,$nue,$stld,$x..nice work	2
$msft $nflx higher than i expected, $aapl much lower, hmmm. url 	2
yahoo s getting lots of attention, but verizon is still the bidder to beat. $yhoo $vz url url 	2
$spy could the pride of social media be gettin ready to fall $fb - chart rolling over 	0
$spy gold going parabolic... wonder why $feye $p $yelp... keep chasing those tops boys.	2
$ctb hold through all the media bs and you will be profitable....patience is key	2
20biggest market losers $vrx $cstm $zyne $endp $arlz $ptx $blcm $nviv $sgy $labu $wbai $sid $cjes $mnk $asps $hznp url 	0
 sectorbreadth strongest sector is industrials $xli at 86% bullishness. weakest is energy $xle at 57%.	2
$fb i ve been dead on so far. such a bloated valuation. url 	0
$nflx i love blood like a vampire.....keep bleeding for me	0
$fb and $ibb still weak with $uso and $spy gaining	0
$fb facebook - bull candle $4.06 5:52% - url 	2
ten year yield, weekly url 10 year yield still very bearish, hence 7-10 year t bond fund $ief bullish. $tlt too.	2
$twtr the best scenario going forward is this stock slowly falling everyday....which is quite probable...	0
$agn getting rid of its generic biz wouldn t have any interest in $endp imo. $hznp makes much more sense, plus its irish based	2
today s losers: $htz $car $endp $icpt $blue $nov $ua $panw	0
 upperlimit if that s what you want then buy some lol $bbry $bb.ca	2
just sold 2 apr-22 115 calls on $fb for $126 - fees investing url 	0
end of day scan: stochastic overbought $jdst $free $blrx $lpg $afsi $dvax $hdge $aht $alr $asmb url 	0
long position on $gol,...updating url 	2
$nok new hod 7.9x	2
2013 longs 12 31 2012 close $clwr 2.89 $siri 2.89 $swhc 8.44 $ge 20.99 $hal 34.69 $ebay 51.00 $pal 1.30 i m up 8.332% you 	2
$fb $yelp and $lnkd up ah on $twtr beat.	2
$gpro down 25% since tue morning.	0
