text	labels
google, baidu,tesla on fast track to create robot cars url autonomous selfdrive $aapl $googl $bidu $tsla	2
$unxl kodak could pick it up before christmas to write it off in their taxes.	2
$gevo plunging back to $3.55.	0
$aapl tomorrow morning will likely open north of 136	2
$siga bid for reargument denied by judge	0
looks like $gern is taking a small chill pill today.	0
going back in, but slowly; tc2000 alert example: $edu- glb; $tse, $isrg url url 	2
$amrn like your optimism .$vvus moving up again no nce . agenda may be simple .....$gsk claim of active moiety .	2
$cmi url decision time. over the tl it can go to 114, below it can go to 90.	1
" brooklynbandit: $simo basing nice. a close over 24.18 is bullish $qqq $spy $study"" watch for a close near hod. currently up 3%"" up 5%"	2
accumulating gobs of $et $crm will not be outshined by $orcl $	0
highest call to put ratio $eev $mhld $cld $yge $gale $cers $stld $lxk $qlik $gra $sand $disca $vnq $ego $inva $cfg url 	2
rally friday new52weekhighs big and small $t $jnj $pm $wm $syy $cpb $twc $isrg $ultk and $fcty - up over 31%. have a fine weekend 	2
alibaba invests in southeast asian retailer lazada watch the video $baba $efut $bidu stocks alerts madtweets url 	1
$aapl $131 rally mode	2
$aapl iphone shipments on track to exceed forecasts - marketwatch url 	2
$dltr closed 6 day swing trade fri. for 3.7% gain, short-term forecast is now bearish url url 	0
 traderstewie wonder why more investors are not buying up all the $rimm stock they can $24 its a great company isn t it needs buyers lol	2
$bac $adsk $nflx long this morning	2
$ubnt still having some trouble at the resistance line. should resolve soon. cheri1 strattonite url 	2
$es f. nice little cup-and-handle shaping up on the 15-minute. end-of-day $spy $spx favours a good day for the index. will we see a gap open	2
$gild max pain 101.00. maturity 05 01 2015. previous close 105.01. url 	1
rt vconomics $aapl cult on stocktwits is actually disgusting. i want to karate chop them my bat.s ready never bring a k-chop to bat fight 	0
 vegastrader66 looks like good entry for $qihu here.	2
record number of passengers served in 2015 airlines $jblu $luv $va $ual $dal $save $aal $ha $alk url 	2
$fb i ve been dead on so far. such a bloated valuation. url 	0
dailymail would explode if they had $yhoo reach. dailymail content is perfect for yhoo demographics. high chance they outbid $vz. $8b	2
gopro closes near key support zone url by bartscharts $gpro	0
$dm, $eght, $infn some of the stocks that came up on screens for longs	2
buy stop above 80, as it retakes its 200 day ma $xom url 	2
$trip maintains neutral rating at jp morgan- pt cut $61 from $66	0
out of $amgn one year later. i m tired of waiting here. the story of q2 will be long $regn and small nash m a pickups. biotech	2
$lulu outlook q1 2013 lost revenue in the range of $12 million to $17 million -not good	0
more praise.. bad.. bad bad rt reuvenohr rt traderflorida $aapl bought back more shares here today good for u. im ridin w ya 	2
$twtr chunk of dec $35 puts bought at .40c - opening	0
 anthonymaceroni well, technically recessions follow consecutive qs of earnings declines 81% of the time. $spy $spx $aapl $fb $goog $twtr $v	0
impressive numbers: oracle pops on earnings; adobe poised to follow $orcl $adbe url via thestreet commerce saas	2
$mnkd will get in on the next run up	2
short setups looking nice....really nice $al $ads $bby $hrs $dy $ebay $etfc $f $flt $bk $amgn $hrtx $ivz $lci url 	0
 businesstechsa buy alert on the bell michael james ent. no more buying $ebay	0
in $endp 26.37	2
$ung down 5.43 % - megaphone on watch	0
 tim cook and $aapl must lobby against judge garland or they risk losing the case	0
u.s. consumers keep cautious stance url premarket $tgt $wmt $cost $hd	0
insiders are selling facebook and ford motor $cbpo $f $fit $fb $hpcq $prah $nuan $lyb url 	0
 drcooper: $gdx $nugt $dust buying on weakness 06 30 2015 	2
institutions seem to like this class of stocks. own 85-90% of shares in $hal $slb $nov $bhi $spn $fti $dvr .	2
$fb they are hitting everything in sight.short it. but twtr	0
rt nodoji $spy running into cloud bottom, 5 min ichimoku url 	0
worst sentiment for sp1500 stocks at market close: $rai $ebs $isrg $big $xec 2016 03 16 stocktrading predictiveanalytics bigdata	0
insiders are selling facebook and ford motor $cbpo $f $fit $fb $hpcq $prah $nuan $lyb url 	0
$spy weak close	0
 longpos $tsla 256 break-out thru 50 200- dma 197-230 upper head res 274-279 short squeeze in progress nr term obj: 310 stop loss:239	2
walgreens boots alliance pbr36 uses warrants to buy $1.17b 14.97% of amerisourcebergen pbr16 shares. url $wba $abc	2
end of day scan: stochastic overbought $jdst $free $blrx $lpg $afsi $dvax $hdge $aht $alr $asmb url 	0
meanwhile this absolute garbage still up. $mw stores totally empty. inventory galore. stock mispriced $josb	0
$volc this stock has a very very very very very high probability of rallying tomorrow and or early next week	2
$endp shares rattled on $insy saying its subsys hit by opioid scrutiny; visium wsj headlines on probe haven t helped; visium is 11 holder	0
new bullish conversation activity in $keg. had been quiet for past 48 hours.	2
$ymi url long setup. closed above the 20ma. macd cross. november catalyst.	2
 harmongreg: $bbry wkly, inverse head and shoulders forming, triggers over 18.50, po at least 30.80, watching url 	2
$jva being pushed up by a few jack monkey s. this thing will b short to $3 soon. gonna add sedond short somewhere in the high 14 s if we get	0
$ino noobs to bios and small caps: stock splits are lipstick on a pig splits are for mid to mega caps not this pos	0
$fb big money is pouring into facebook from all directions; url 	2
$uty making new highs for the year. doesn t normally produce great stocks to trade, but $ceg $39 may not be bad for swing. $etr	2
today i bought more $mu $yhoo $vale $nbl $twtr $axp $znga url 	2
$aapl a new long if 110.61 is broken. targets are 112.19, 119.86 123.82. bears must retake 102.77. $qqq $nq f $ndx url 	2
$ung $dgaz $ugaz $ng dont listen to news, don t look at other twits... just follow the trend, follow the money flow url 	2
airplane and hospitality industries set their sights on cuba $aal $alk $dal $hot $jblu $luv $mar $ual $va $cuba url 	2
multi-year stock breakouts $wfc $xom $wmt $dis url 	2
excited for aapl s big event shortly don t see big value from smaller phone since i m still on a 5s. hoping for other products. $aapl	2
$adbe flying	2
the best stocks for 2012 via reformedbroker url $arco $cat $cof $msft $aa	2
$ino money flow positive $1m	2
also added $sbux today, will be a solid long term investment coffee starbucks passive income	2
starbucks digital strategy to drive significant growth with customer loyalty $sbux url 	2
juniper tumbles on q1 warning; cisco also lower url $jnpr $csco	0
another 3 week tight pattern here with a trigger of 61.03 $amt url 	1
 optionsaim great comeback by $amzn a box developing between 550 to 582	2
on fedday looking for a sharp move up in equities $aapl $hd $low $fb seeing $uvxy $tvix getting hammered, even though market is down.	2
also picked up $calm target 57 and $gild target 115. $gild has great upside potential url 	2
stocks higher in afternoon trade; intel nears buy point: url $gld $intc $aa $jpm $wfc $c $dlth $wb $ua	2
anyone know what s up with this big sell off $cybx	0
$enb.ca head shoulders bullish reversal setup and breakout. oil and gas pipleline stock. $uso	2
"never told this before, but the situation is ""buy the dip"": $kndi, $optt, $omer, $dndn, $mblx, $mstx, $ifon, $imuc, $lf, $tga"	2
$tsla not sure how this guy from northland capital on cnbc recommends tesla with a straight face a $230 pt. joke bubble buyerbeware	0
quality stocks with high cash returns: url $dtv $stx $sfun $ppc $eln	2
unusual call activity url $xli $nxpi $wy $amd $rf $mjn $wsm $aks $gwph $dg $mgm $swks $aapl $ashr $htz $orcl $ddd $lvs	2
short setups looking nice....really nice $al $ads $bby $hrs $dy $ebay $etfc $f $flt $bk $amgn $hrtx $ivz $lci url 	0
$aapl bounce right now has no vol, more vol when it slid	2
$gtat will re-enter short on bounce...	0
you wanted a buying opportunity in $bac well here it comes url front page cnbc	2
$aapl action into the close indicates that $aapl probably hit a near term high. momentum slowing after a huge run.	2
gg pc shipments slid -9.6% to lowest quarterly total since 2007 dell dethrones $hpq 1st time this decade $msft $it url 	0
china will overtake us as largest online gaming market says report url $msft $sne $nq $dsky $cmge	2
20biggest market losers $vrx $cstm $zyne $endp $arlz $ptx $blcm $nviv $sgy $labu $wbai $sid $cjes $mnk $asps $hznp url 	0
$aapl i m sure those short are holding their breath hoping for a miracle. lol	2
rt trendrida don t look for a dividend at the feb shareholders meeting... $aapl sure hope so 	0
$camt looks like might break down. i m out	0
20biggest market losers $vrx $cstm $zyne $endp $arlz $ptx $blcm $nviv $sgy $labu $wbai $sid $cjes $mnk $asps $hznp url 	0
steiner s spas sail with the wealthy, defying the downturn url $stnr $mar $m $jwn	2
it s like christmas in may.. $fb	2
"$ibb $nbi ""..biotech s have had 2 wks of fund inflows for the first time in 16 "" graph $vrx $gild $biib $celg url "	2
$ba seriously er comig up and it will have to be a guide down with the delay and this thing holding strong me smell rate	2
watching $stx $tol $lei higher, $htz $mdxg $insy lower. and maybe fade the metals gap.	0
 crossingbroad go $fb go 	2
15 years after release, windows xp is still the 3rd most popular os even though it is no longer supported by $msft - url 	2
totally agree - at 11x earnings, $aapl is a steal. jimcramer	2
$life hits a high of $3.61 12.81% from friday s $3.20 buy call $fb $aapl $goog $anppf $mine url 	2
$prlb hanging tough in down market due to analyst upgrades last week. up almost 3%.	2
$uso brent back below 49, what s wti doing above 45 hahaha, yes, it will go 44 s again very soon.	0
$aapl $fb $amzn $pg $mcd $gs $c $ge $utx $slb $xom $googl $agn $wmt $qqq $iwm $gild $hon $jpm $dis nice day rally url 	2
$amrn i think you should all realize the interest level has skyrocketed here the last two weeks as well as abroad, that more $00.00 s	2
sounds to me like the cost cutting at $tap has just about run its course, tom long needs to find a way to turn around miller lite quickly.	0
end of day scan: stochastic overbought $jdst $free $blrx $lpg $afsi $dvax $hdge $aht $alr $asmb url 	0
there s no reason why $googl can t get back to $1,000 within the next 3-5 years.	2
$sonc amazing run since middle of march - obvious that the quality tastiness of their burgers is not being factored into this price advance	2
for vnoto74 to follow: after a sell signal by $ndx internals [06 23] technical sell $qqq [06 25] down	0
$sbux downgraded to neutral at deutsche bank. price target reduced to $64 from $70.	0
$bbry actually lost .03c per share if u incl vz as no debt and 3.1 in cash.	0
unusual call activity url $vxx $clf $eem $hyg $c $intc $xop $aa $vrx $gs $sbux $jpm $mgm $uso $qqq $bac $cmg $csco $goog	2
now i can blame my clubs for being a terrible golfer $ely downgraded to neutral at wedbush, pt lowered to 7.00	0
$msft short , will cover in the high 30s if all goes as planned. lol	0
$fb nice rel weakness today. $nugt fucking beast mode, kicking shirts in the nugt pouch	2
rt abdulalikon $cat url target 85, perhaps i m too optimistic. keeping my stops a bit on the tight side...90-95..nov.	2
$gale and i see the longs talking trash about buying at 4 when it was 7, have now magically bought at under a dollar. impressive trading	2
congress probably long $dal and $ual because they f cking can right 	2
long on $fb ahead of f8developerconference	2
following this morning s eps, i blew out $zmh and added to $dnkn longs 	2
tesla dropped a hard j this morning $tsla url 	0
 tstrar: optiongoddess $yelp looking good	2
$ctrp beats the estimize eps consensus by 6c and the estimize revenue consensus by $4.23m - url 	2
i-grid shows $dia capped for the long term at range of 123.40- 124.77;any rally beyond today s levels or into this range leads to meltdown.	0
$amrn support at 12.50	2
another 3% gain in $rigl, following last week s huge call buying in the apr. $7.50 calls.	2
$cat 5.10%, $rio 4.54%, $fcx 3.53%, $fxi 2.93%, $bhp 3.04%, $yhoo 2.61%, $x 2.27%, $slw 1.68%, $hal 1.49%, $mcp 1.56% $nflx 1.42%	2
 sectorbreadth utilities $xlu enjoyed the best of the action, but all sectors improved in bullish breadth.	2
 fang 2015 vs. ytd 2016 $fb 34% vs. 5.7% $amzn 118% vs. -12.0% $nflx 134% vs. -9.2% $googl 47% vs. -2.4% s p 500 -0.7% vs. 0.2%	2
found some good bull setups this week: $regn $xrs $sncr $tjx $ntes $abc $echo $amag $hawk $panw $tam $agn -- let s see if mkt helps out	2
unusual call activity url $vxx $clf $eem $hyg $c $intc $xop $aa $vrx $gs $sbux $jpm $mgm $uso $qqq $bac $cmg $csco $goog	2
indexes industry groups i track that closed friday with the rs line in new highs. $sox $ndx $ibd50 $ibd20 $pnqi $fpx	2
$jnk url does not want to go down... risk appetite still high	2
$aapl watch is showing serious demand. it s gonna blow our minds. better be prepared	2
good morning here s some of the most trending among investors this morning. $vrx $aapl $outr $dsw $dwti $mjn $alr $plce $sppi $tif	2
the best stocks for 2012 via reformedbroker url $arco $cat $cof $msft $aa	2
so funny. the losers buying $tsla at these levels will be fucked at the end if the month.	0
$kmb short... url 	0
$msft is opening up its xboxlive online service to gamers on other platforms url 	2
$intc and whole semiconductor space looks interesting, chart wise $smh url 	2
oil to break out: adding chevron url $axp $clgrf $csco $erx $ibm $mcd $ssri $vlo $wmt $xom $cvx	2
baird upgrades tesla motors $tsla to outperform url 	2
u.s. airlines battle for cuba routes $aal $luv $save $jblu url 	2
while fear is mechanically driving public markets lower, record corp. cash cheap financing is fueling a wave of acquisitions $kyak $tea	2
$iaci url looks good on the weekly chart.	2
solarcity customers can produce enough electricity to power tesla fleet: url $tsla $scty url 	2
imo, fed stimulus of any kind cud not be defended by obama, thus is exceptionally bullish for romney, the mkt, and the economy. fed $spy	2
sector stocks leading today: $dvn $apc $fti $cpgx $cnx $har $wrk $lm $lnc $thc $mnk $dgx $mu $symc $avgo $expe $dhi url 	2
 high float buy fsougo567 michael james ent. sold: $celg $agio	0
$spy player onto the 211 puts	0
twitter is live conversation. news breaks first and fastest on twitter $twtr url 	2
$dgaz $ugaz $ung gap up today maybe $4.04 they say the heat is coming. url 	2
$agn getting rid of its generic biz wouldn t have any interest in $endp imo. $hznp makes much more sense, plus its irish based	2
ready to break $qcom watching at 55.7 url 	2
coke dividend - 3%. google dividend - 0%. for passive income coke takes it. $goog $ko url 	0
nice names on watch for tomorrow $tues long $8 , $cveo short $1.85-2.00. $gern $tnet $wdc potential r g and $gogo short under $11. stocks	0
 mattkelmon 4 more years will be alot to worry about $spy $dia	0
what stocks large players are selling url $crox $gogo $ino	0
$agn and $pypl under pressure along with the market, however there were bullish options trades in both this morning url 	2
end of day scan: stochastic overbought $jdst $free $blrx $lpg $afsi $dvax $hdge $aht $alr $asmb url 	0
rt emrul $aapl gud re short point.. if it doesn t move upward w conviction. but it s approaching rumor hour what rumor. myth hr.	0
the top 10 brands for millennials - $aapl is 1, and $fb is way off the list at 65. more: url url 	2
china s tourist bonanza isn t going anywhere url $ctrp $qunr $tour	2
 ukarlewitz if one is to go long, money rotating into large cap tech $qqq $fb $pcln	2
vivus $vvus bear raid in effect. stock down 12%	0
3 top japan etfs to surge higher in 2h $dfj $itf $qjpn url 	2
watch for $ulta to trade below $189.52 again to print a daily reversal candle. $sh has got potential. $fit and $sune have not changed.	0
japan earnings: of the 12% of topix companies that have reported, the yoy eps growth is around 12% so far. $ewj $fxi $study $fxy $dxj	2
$s sprint cfo sees profitability from lightsquared upon gps clearance; network vision cash flow positive from 2014	2
$fb a beautifully orchestrated market, again. i would like to know who the mm for fb is.	2
 jimcramer squawkstreet instead of selling and buying later, why not buy more on the weakness $sbux	2
dow worst performers chevron -0.47 and nike -0.52 best performers ibm 1.33 and apple 1.48 $aapl $nke $ibm stocks investing	2
very nice breakout on a very nice stock. $oii url 	2
$agq - $slv still needs to fill 27.97 - but decent supt here-expect some upside to 30 url 	2
going to read through $fnfg quarterlies and listen to calls before bead this one is looking beat up and interesting but already have $nwfl	0
stockmasters: european debt once again keeps stocks down url $eur $spy $vxx	0
worst performers today: $rig -13% $ek -10% $mgm $io -6% $car -5,5% best stock: $wts 15%	0
$fb conference. don t underestimate mark. bounce off 50sma daily 110c entry 1.53	2
$trow ascending triangle gives a bullish bias to this chart. breakout above 84 will be positive url 	2
$rimm $spx $nya $compq $djia all going down	0
 bengman007 bet the farm on $sppi, hopeful for good things soon.	2
 bradloncar good thing $sne has learnt this and is integrating their devices together with the tv.	2
who would of guessed $amzn would kill it and $goog $googl would suck...not me lol	0
as alcoa kicks off march quarter earnings, we see more reasons to be cautious url $fb $aa $aapl $bac $bke $blk $c $cat	0
$nlsn launching a marketing cloud how it even compete vs $adbe doesn t this threaten $adbe data partnership that still keeps it relevant 	2
netflix $nflx launching in japan in the fall. think this will be one of fastest launches of any country to date.	2
long $gpro for a brealout trade	2
bought more - bought $fb at $110.05 on 4 8 2016: url 	2
someone is buying big in $stx here off the lows	2
$aapl rejected the hod...should head lower. sitting on the sidelines for now.	0
$aapl stock climbs as barron s sees 40% upside, jim cramer s take url 	2
$fb $ibb down on a big $qqq up day, uncanny 	0
$ea points to the two facebook games and accuses $znga of copyright infringement. url 	0
ah bottom losses: $jd -21.9% $ms -16.9% $dal -15.0% $baba -13.8% $cwei -11.9% $wldn -11.8% $ctrp -10.8% $oasm -8.1%	0
$regn is at $373.27, above its lower bollinger band of $369.40 url regn	2
 wallstreet rant florentcapital 2 $fb inst. ownership of 70% actually isn t egregious anyways, $fdx $ba $mcd all higher	2
$dnkn $kkd $dpz $loco inside week buy triggers. url url 	2
2013 longs 12 31 2012 close $clwr 2.89 $siri 2.89 $swhc 8.44 $ge 20.99 $hal 34.69 $ebay 51.00 $pal 1.30 i m up 8.332% you 	2
why the coal shipping sectors could rise again url by kimblecharting $kol $spy $study	2
sftw investor long-term stock recommendation: $cost costco wholesale corp. ss: 18 url 	2
$amrn put money in $hznp better option, because drug already make money, n more indication, potential up next qe	0
$aapl component supplier $crus falls for no sale.	0
$aapl broke descending channel....will it hold 	0
okay i m looking to add a gold miner and possibly lower pe tech name into close tmrw. watching $nem $hl $kgc $csco $ibm $hpq.	2
best outperformers ranked 10-15 $uri $holx $lorl $mdlz $imbby	2
$isis brutal slide. feels better on the way up. still long.	0
$amrn like your optimism .$vvus moving up again no nce . agenda may be simple .....$gsk claim of active moiety .	2
with oil prices down further, oil stocks looking less cheap url $arex $cpe $crzo $oil $gst $nbl $oas $oxy	0
$osur up 33% since 6 25 buy signal. resistance 5.33 - expect 1. pullback 2nd half of day or 2. break abov 5.33 continue rally for 4-5 days	2
$aapl $fb $amzn $pg $mcd $gs $c $ge $utx $slb $xom $googl $agn $wmt $qqq $iwm $gild $hon $jpm $dis nice day rally url 	2
 fastmoneyespresso final trades: pete najarian -- sell $rht brian kelly -- sell $an karen finerman -- buy $wynn guy adami -- buy $wfm	2
$xli potential intermediate top in an uptrend on a 60 -15 -4 charts url 	2
supermarket stocks rally as tesco plans to axe non-core uk assets $tsco url 	2
japan earnings: of the 12% of topix companies that have reported, the yoy eps growth is around 12% so far. $ewj $fxi $study $fxy $dxj	2
$intc and whole semiconductor space looks interesting, chart wise $smh url 	2
$isrg what a move from 502 in feb - headed to all time highs. risk is some unforeseen safety issue with devices.	2
 fusioniq new positive timing signal on $sbux today url please retweet signals	2
short setups looking nice....really nice $al $ads $bby $hrs $dy $ebay $etfc $f $flt $bk $amgn $hrtx $ivz $lci url 	0
$je looks like we are bouncing. would be nice to finish over $6 today, and make the hammer. nice volume from 5.77 bottom. fingers crossed	2
add short 119.2 $spy	0
stole my tweet. really wouldn t be surprised if we took out 423 and pinned around it rt totalguru we could possibly even see425 today $aapl	2
$rad all my charts are flashing oversold.	2
$rgr nice in an out couple mini trades	2
china will overtake us as largest online gaming market says report url $msft $sne $nq $dsky $cmge	2
$aks well here you go..at least you know what sector will be white hot next week..huge buy in all these names..$aks,$nue,$stld,$x..nice work	2
looks like one of the best values lithium stocks in the space. $ilc.v ilctsxv tesla $tsla dyodd url 	2
sold out $tza 45 $put down $1 , which were hedging my 45 $call. letting the calls ride solo now.	2
why $mcd looks set to fall further. url 	0
$stx chart: great short entry right now. url 	0
$fb needs to put together a master class on how to conquer mobile. how the turned their fortunes around wrt mobile is astonishing.	2
oh man i want $es f $spy down big would be awesome tomo nbardta gatorbay themoneysquare optionassassin	0
$bldp expects to break even for the first time in over two decades since it became publicly-listed url 	2
$dara under 0.80 right here also looks like nice risk reward for starting to initiate a position. waiting on fda feedback for krn5500	2
$hov qq in case you have not noticed...short percent of float 16.80%	0
most bullish stocks on twitter during this dip. $yhoo $gdx $googl $stz $gold $ew $vz $celg $sbux $scty more: url 	2
report: apple signs up for google s cloud, uses much less of amazon s $aapl $goog $googl $amzn $dropb url 	2
$sap q1 disappoints as software licenses down. real problem cloud growth trails $msft $orcl $goog $crm $adbe url 	2
daily mail may own yahoo 😮 🤔 url via technology $yhoo	2
pie in the sky url $aapl $adbe $akam $amzn $atvi $ca $chkp $crm $csco $emc $eqix $fb $ffiv $googl $hpe $hpq $ibm	2
$aapl up 1%. curated reasons here url 	2
moved upper bollinger band $rtn $sgms $sho $smh $swks $tasr $tel $ttwo $txn $wpz $xlnx url 	2
$aapl now it is not manipulation the overall market improve apple surely moves a lot with overall indicators	2
$hsc receives 7-year, $50m contract at new saudi arabian steel mill	2
the best stocks for 2012 via reformedbroker url $arco $cat $cof $msft $aa	2
$ua murray leaves competitor adidas. $ua diversifies. adds international exposure. and tennis. murray won 2012 u.s. open olympic gold.	2
$fb free net for africa url first no roi will piss off investors but big picture is brilliant. boy-wonder visionary zuck 	2
$bbry another 30% on $bbry 16 weekly puts lol i m going back to sleep	0
$isrg - isrg short - url url 	0
 1nvestor: $soda has a 42.71% float short. lol url 	0
$aapl - lg expects strong results from premium strategy url 	2
 bpeck in response to your thoughts on $yhoo about nikesh. i don t think is the right fit for visionary aspects.	0
$nflx holding it s gains around $104.50 area. we ll see for how long	2
$pypl w a solid start in ecommerce checkout. $v has some momentum. $aapl tbd at wwdc. fintech digitalwallets url 	2
$qqq $nflx never widen your stop to stay in a trade thats what i get not following my method more losses	0
bmw takes a leap ahead of tesla url $tsla $bamxy carshare sustainabletransport teslamotors	2
$adbe up to $95 after market my members were in can t wait till tomorrow morning going to be a... url 	2
rt flare9x $inod url long over 3.95 great find - hope that wold be another $anly or $pzzi, still holding second 1 2 $anly	2
why starbucks corporation is pushing channel development: url asitmap $sbux	2
$fb is taking the shine off $aapl and $goog. as for $twtr, no words.	0
$gs sells flat..i am out..	0
$hlf shorts made a killing last couple days, might make more if cover and buy back 	0
$adbe nice fade from the bell, missed this one	0
rt traderstewie wanna see 3 awesomely bullish stocks check out $fdx $ups $jbht europe might a mess but people still shipping stuff 	2
 sliver watch $sina aft pre mrkt. could be some technical sellers..also shorts getting back in the game..we ll see	0
 anthonymaceroni well, technically recessions follow consecutive qs of earnings declines 81% of the time. $spy $spx $aapl $fb $goog $twtr $v	0
$scty finally broke free from big brother s shadow $tsla	2
trades today: bot $gmcr 75 nov call for 3.75 and bot 200 sco near 43.	2
stocks higher in afternoon trade; intel nears buy point: url $gld $intc $aa $jpm $wfc $c $dlth $wb $ua	2
whole foods $wfm may feel price competition but $tfm will have a way to go price wise to compete with kroger. $kr url 	2
$tsco - tesco plc tesco announces sale of partial stake in lazada url 	2
$spy in for 195 calls at .78	2
$dnkn $kkd $dpz $loco inside week buy triggers. url url 	2
unusual call activity url $xli $nxpi $wy $amd $rf $mjn $wsm $aks $gwph $dg $mgm $swks $aapl $ashr $htz $orcl $ddd $lvs	2
 johnchen blackberry $gs $ms faucette simona, jmho are playing ignorant, so the $bbry smack down looks legitimate	0
crude oil bears take a clear near term advantage url $uso $gld $gdx $spy	0
current holdings via options - long: $aapl $v $gs $aet short: $vxx	2
$jnpr cuts outlook down 6%. could see $csco $intc fall in sympathy	0
$athx ... very weak res. at 2.51 .............	0
 markets $aal have enjoyed shorting anglo these last few weeks, today...ahh okay lets average ......	0
agree the $sbux valuation is high. no net cash, fwd growth 10%, high peg, historical high pe fwd pe.	0
$tsla you have to love these types of articles. ss interest rose on 12 15 on day before we hit our lows. url 	0
tesla motors inc workers report low salaries but high job satisfaction $tsla tesla url 	2
alert: new macd signal created on $ctxs - buy at 77.09 - time: 18:23 - strength: 10. powered by url 	2
$csco looks really interesting on drop, grabbed some options and stock, enough tme before earnings to grow the stock, growth all sectors	2
u.s. consumers keep cautious stance url premarket $tgt $wmt $cost $hd	0
record number of passengers served in 2015 airlines $jblu $luv $va $ual $dal $save $aal $ha $alk url 	2
$txrh reports q1 eps of $0.37 versus the estimated $0.35, beating by $0.02. eps were up 19% from the same quarter last year.	2
what s more exciting, this market or watching paint dry $spy. typical of the $vxx 20-23 range market w low volatility	1
. sai $aapl ux has been slipping. they need to find balance between telling consumers what they want and giving customers what they want	0
$msft sql server revenue grew double-digit with sql server premium revenue growing over 30% url 	2
"headline should read: ""saudi s are in capable of increasing oil capacity because reserves are in decline."" url $xom $chk $bp"	2
airplane and hospitality industries set their sights on cuba $aal $alk $dal $hot $jblu $luv $mar $ual $va $cuba url 	2
why is $fb falling 	0
biggest gainers today large caps: $bap 10.17% $vale 8.93% $mt 7.71% $abx 7.44% $nem 6.91% $stx 5.27% $bbd 5.17% $wmb 5.05% $fcx 4.61%	2
$idra i missed out big time on $acad at low 2 s back in nov. of 2012, i will not get punked out of this one, in from 3.61	2
barclays signs on to apple pay at last url $aapl $pypl url 	0
$gdx $gdxj $nugt $dust $jnug $jdst gold miners bullish percent index $bpgdm weekly 02 06 2014 url 	1
agree with you - this is not the end of the world- buy $aapl $goog	2
$xlb the weakest sector this year and possible false breakout url 	0
$life hits a high of $3.61 12.81% from friday s $3.20 buy call $fb $aapl $goog $anppf $mine url 	2
$gmcr there is massive short squeeze opportunity here; similar what happened to $mf corzin; $gmcr puts hghst since 09 url 	0
$aapl short some 592.49	0
worst performers today: $rig -13% $ek -10% $mgm $io -6% $car -5,5% best stock: $wts 15%	0
rt kdouble $ocz wtf not complaining. got in at $4.50 but this is playing with my emotions.amen its a decent co should get bought imho	2
$mar marriott in cuba: tremendous opportunity awaits url url url 	2
plan for rest of week - holding $celg $rimm with stops, accumulating more $bsmx on any pullback..	2
today s losers: $htz $car $endp $icpt $blue $nov $ua $panw	0
20biggest market losers $vrx $cstm $zyne $endp $arlz $ptx $blcm $nviv $sgy $labu $wbai $sid $cjes $mnk $asps $hznp url 	0
$ctrp just broke resistance, watching for a redtogreen breakout right out of the gate tomorrow morning. stocks url 	2
looking for sales curious about $endp drop among a few other oversold $biotechs $cldx $anik $prxl $iclr $srpt $acrx url 	2
japan earnings: of the 12% of topix companies that have reported, the yoy eps growth is around 12% so far. $ewj $fxi $study $fxy $dxj	2
us adds 321k jobs in november, most since 2012, unemployment rate remains at 5.8% gold futures off $16 at $1191 $gdxj $spy $gld $slv $nugt	2
$tlm $su both reporting today $tlm should reward better on good earnings as it sold of .50 in last two days yet $su rallied	2
$aapl url would need to clear $587.00 tomorrow on 38 million shares the highest down volume in last 10 days	0
$fb small flong 109.25 via calls	2
 paypal your shit is broke. $pypl url 	0
 cfm860 devsathe in the end dropbox will end up selling for pennies on the dollar. just like box.net $aapl	0
$aria $srpt could be lotto winners.	2
$mat ripping early	2
china february retail sales: e-commerce remains resilient url $baba $bidu $lb $nke $tif $tcehy $anf	2
$tsla weakest in todays dt watchlist	0
watch these bancos.they re holding up relatively well compared to the broad market $xlf $bac $gs $c --large c buying in $bac in backburner	2
profit taking on $aapl this morning that has to be the pressure on the stock. i m still bullish on $aapl.	2
$hyg potential continuation uptrend on a 60 -15 -4 charts url 	2
$tsla wish had my puts back but see if we can find support around 243.39 and pop up so that i can get back in. url 	0
$iwm and $qqq trying to lead higher here... gonna be tough	2
$fb i guess they want it down look at the those sell orders	0
$coh gaining momentum nice buy signals here long over $35.92 url 	2
morning movers: starbucks slips on downgrade; arcelormittal gains url barronsonline $sbux $mt $mro $avp $fast	2
sector stocks leading today: $dvn $apc $fti $cpgx $cnx $har $wrk $lm $lnc $thc $mnk $dgx $mu $symc $avgo $expe $dhi url 	2
$aapl goldman sachs reiterates conviction buy on apple with a $155 pt $spy $djia $gs url 	2
rt impo fda wont allow mor than 2 new subscrip diet drugs next 2 yrs. 1st lorc. 2nd qnex. good luck $orex - long on $arna c u $ 12	2
in play longs: $au $chk $canf $hts $lei $nxpi $sa $sne $stx $tol	2
$aapl aapl finally breaking under the 49 m.a.. with no buybacks this week, look for aapl to test the 120 support area.	0
$clwr is waking up	2
unusual call activity url $vxx $clf $eem $hyg $c $intc $xop $aa $vrx $gs $sbux $jpm $mgm $uso $qqq $bac $cmg $csco $goog	2
$jpm its time to sell banks	0
 ppatrickk i have and i do. i suggest you learn how to do valuations and you will see $azpn is worth $20 a share not $40.	0
$es f what good is a santa rally without an improbable blow off top as the finishing touch... $spy	2
 paulcloutier smithmatt5 $aapl doesn t know its got new products in sept. thats why next q will be a good short bulls expect a new release	0
