text	labels
mr. atul chopra , chief operating officer president , tecnotree elaborated i am eager to see the continued success of the former tecnomen , bringing lifetree product to mena , under the tecnotree umbrella .	1
selects third party logistics leader transplace for best-in-class technology , procurement capabilities ; leading specialty packaging manufacturer employs complete 3pl solution for supply chain visibility and transportation efficiency to increase service levels and on-time deliveries	2
janno reiljan , a member of the eesti energia supervisory board , said the owners of narva power grid had informed eesti energia about their wish to sell .	1
metso paper s delivery will comprise an advantage dct 200 tissue machine including quality control and distributed control systems qcs-dcs .	1
yit construction and the town of riihim nki have signed a lease contract whereby the town will occupy the travel centre office facilities .	2
implementation of the project will be carried out by the finnish company yit in association with the investment fund evli property investment russia epi .	1
l t has also made a commitment to redeem the remaining shares by the end of 2011 .	1
alexandria , va. , aug. 27 -- timo vataja of tampere , finland , virve inget of oulu , finland , have developed a computer program product with activating the right of use .	1
the merger between the two telecoms operators was expected to result in the world s fourth largest telecoms operator .	1
according to deputy md pekka silvennoinen the aim is double turnover over the next three years .	2
after the signing , the total amount of aspo s revolving credit facility agreements is eur 50 million , which replaces the formerly valid agreements of eur 80 million .	1
electricity consumption grows with higher frequencies .	1
applying for summer work is seen as laborious and stressful .	0
we are glad that our long co-operation with sodra continues , comments stig-goran sandberg , affecto s area manager for baltic operations .	2
the announcement comes two weeks before a key licensing agreement expires between between the two companies which are embroiled in a disagreement over royalty payments for texas instrument chips which use qualcomm-patented technology .	0
technopolis s technological centers supply their clients with modern high-class premises .	1
other shareholder entitlements became effective today .	1
that topped consensus forecasts for earnings of 0.21 euros a share .	2
operating cash flow after investments totalled eur 61.3 mn compared to eur 75.3 mn in the corresponding period in 2007 .	0
 low energy consumption and flexible loading are just a few of the advantages of the chf pro . 	1
the oil shale feeder-supply solution will deliver crushed oil shale to the shale oil refinery already in operation as well as to the novel enefit-280 shale oil technology processing plant .	1
 the chf is a great product .	2
its board of directors will propose a dividend of eur0 .12 per share for 2010 , up from the eur0 .08 per share paid in 2009 .	2
thus the group s balance sheet will have about eur25 .8 m of goodwill , the company added .	1
the subsidiary is setting up a facility for manufacturing high-density interconnection printed circuit boards or pcbs at nokia s special economic zone at sriperumbudur near chennai .	1
the category was marked by maturity and the recession .	1
telecom has a foreign investment limit of 74 % , but it appears that mobile vas does not , which means that tecnomen can pick up as much as 96.6 % .	1
the basware connectivity services allow companies to handle purchase to pay processes online and make their internal processes more efficient , said ceo ilkka sihvo , basware corporation .	2
sales at the tiimari business went down by 8 % to eur 11.8 million , while gallerix stores saw 29 % growth to eur 2 million .	0
nokia has enough users to do just as well .	1
under the agreement ponsse will provide forest machine maintenance services to stora enso s russian wood procurement operations .	1
the company s advantage in pricing can be seen in the significantly lower prices offered by the new unmanned stations .	2
 it gives us a sense of pride and exposure , said bruce hansen , the svh sales representative for wolverine .	2
the subdivision made sales revenues last year of eur 480.7 million eur 414.9 million in 2008 , and operating profits of eur 44.5 million eur 7.4 million .	2
 rapala is excited to be partnering with rbff and other industry leaders on this holiday promotion . 	1
comptel , a vendor of dynamic operations support system oss software , has been selected by orascom telecom oth as partner for provisioning and activation solutions for mobile services .	2
when the omx market forwards mature on may 16 , 2008 , novator finland oy s direct shareholding in amer sports corporation will exceed one-fifth 1-5 of the company s shares and voting rights .	1
because expenditures must be justified to pass budget approval hurdles , we believe our rop model can help make it easier for it and it security practitioners to make the business case for acquiring enabling security technologies and related control activities .	1
shareholders have a right to put on the agenda of the agm items that are within the competence of the general meeting .	1
status : agreed	1
rivals say qualcomm has fewer patents on 3g phones than on earlier versions and should lower its rates .	0
no financial detail were available .	1
nokian capacitors equipment will be used to raise the capacity and reliability of the indian grid .	2
uncertainties still exist , however .	1
central europe is an important market area for honka .	1
the transaction will take place without payment of merger consideration .	1
the company said it observed a current stabilisation in prices and there is potential for higher prices for deliveries in the first quarter of 2011 .	2
korhonen was dismissed from her post of editor in chief of the group s newspaper lapin kansa in december 2008 .	0
elsewhere , the tendency is towards more developed packaging than before .	1
section : regional news - the demand in finnair s asian traffic , measured in passenger kilometers , was up 34.9 % in august compare to last year .	2
finnish automation solutions developer cencorp corporation omx helsinki : cnc1v reported on thursday 6 november an operating loss of eur1 .3 m on net sales of eur11 .9 m for the period january to september 2008 .	1
the geosolutions technology will leverage benefon s gps solutions by providing location based search technology , a communities platform , location relevant multimedia content and a new and powerful commercial model .	2
alma media corporation press release 15 march 2010 tyrvaan sanomat and paikallissanomat being bought by suomen paikallissanomat two local papers , tyrvaan sanomat and paikallissanomat , appearing in sastamala and its neighbouring municipalities , are to be bought by suomen paikallissanomat oy .	1
the winner does not have to be present to win .	1
the buy recommendation was reiterated .	2
it holds 38 percent of outokumpu s shares and voting rights , but in 2001 lawmakers gave it permission to reduce the stake to 10 percent .	1
the decision to sell a share in lenenergo was reached in line with fortum s strategic plans to invest mainly in generating assets in russia , while lenenergo is a grid company , the press release said .	2
the company estimates that the trend in demand for sports equipment will be steady in 2006 , amer s report said .	2
nordic business report-17 january 2006-efore plc inaugurates new plant in estonia - r 1998-2006 m2 communications ltd finnish power electronics manufacturer efore plc said on tuesday 17 january that it was inaugurating its new plant in parnu , estonia .	1
however , its market share shrank to 47.59 per cent from 48 per cent a year earlier .	0
finnish suominen flexible packaging ltd , owned by local textile company suominen corporation group hel : suy1v , said today that it would start employee negotiations concerning its entire personnel in finland .	0
the company expects its net sales for the whole 2009 to remain below the 2008 level .	0
in 2009 , stora enso s net loss was eur 879.7 million compared to eur 673.4 million in the previous year .	0
as a result of the negotiations , the company will terminate total 5 employment contracts .	0
upm-kymmene has generated seventeen consecutive quarters of positive cash flow from operations .	2
sales in local currencies decreased by 0.5 percent while the number of subscribers rose by 12.7 million to a total of 147.6 million at the end of fourth quarter , the company said .	1
in connection with the deal , digia will employ 19 persons from nokia in oslo and in silicon valley in the usa .	1
proha plc euronext :7327 announced today 19 may that its fully-owned subsidiary , safran software solutions as , has agreed to sell its 49 % share of safran north america llc to a sna holding as , an investment group based in norway .	1
the acquisition is part of ramirent s strategy to strengthen its position in selected locations .	2
latin america currently accounts for approximately 40 % of sales at finnish bss-oss and vas supplier for telecoms operators tecnotree , company president and ceo eero mertano told bnamericas .	1
according to acnielsen s scantrack study for the period week 10 of 2005 to week 9 of 2006 , coca-cola is the market leader in soft drinks in finland .	2
it is the last smartphone running maemo 5 , which is to be replaced with meego , a joint project between nokia , intel and the open source community .	1
takoma will carry out the transaction by acquiring the entire share capital of moventas parkano oy , which runs the factory in parkano , southern finland .	1
 this agreement is a direct result of lcc s strategy and plan that was announced earlier this year , said dean douglas , lcc s chief executive officer .	1
we make available the following brand-new market analyses cement - pakistan cement - malaysia cement - taiwan cement - philippines these analyses give a clear overview of the actual situation and future outlook of the cement industry in some asian countries .	1
pretax profit decreased by 37 % to eur 193.1 mn from eur 305.6 mn .	0
as a result , it has started negotiations with the banks on provisional amendments concerning the covenants and other credit terms .	1
the dividend will come on top of the 0.45 eur on a shares and 0.43 on k shares it has already paid on last year s accounts .	1
the kyroskoski investment is to be completed in late 2011 and the a nnekoski investment in the spring of 2012 .	1
last year s third quarter result had been burdened by costs stemming from restructuring in the us .	0
 we hope to clarify our policies to finnish businesses where there are any gray areas , motlanthe said .	1
the opening of the portal is part of the expansion strategy of alma media s marketplaces business unit .	1
the finnish company stockmann has signed the contract with the company technopolis .	1
the company will pay a dividend of eur 0.50 per share , a total of eur 14mn .	1
currently , 95 % of trainers house s revenues are attributed to the finnish market .	1
the company said that 80 % of the shares of the holding company will be sold to meadville holdings limited , a hong kong listed parent company of the meadville group .	1
 in terms of profitability and earnings 2007 was the best year in our history , chief executive veli-matti mattila said .	2
shock phase , consumers have once again started to plan and implement building projects .	1
compared with the ftse 100 index , which fell 35.2 points or 0.6 % on the day , this was a relative price change of 0.6 % .	1
at 12.01 pm , the omx helsinki 25 was down 0.66 pct to 3,143.57 and the omx helsinki was 0.67 pct lower at 10,530.74 on 253 mln eur turnover .	0
the acquisition of alandsbanken sverige in 2009 burdened the performance with eur 3.0 mn .	0
latin america currently accounts for approximately 40 % of sales at tecnotree , company president and ceo eero mertano recently told bnamericas .	1
russia s top container shipping group , fesco , and finnish logistics company nurminen logistics have started a pilot project offering clients direct intermodal transportation service from finland to asia pacific countries , fesco said in a statement .	2
its main business area , the glass machinery group of glaston technologies , is the global market leader in glass processing machines .	2
in a release , the company said that vocollect t2 customers in north america can now take advantage of its voice directed warehousing solution and increase warehouse efficiency and productivity gains at a discounted price .	2
according to ceo kai telanne , the company s newspapers achieved the best financial result ever .	2
no financial details were provided .	1
the two companies will also partner in further developing raiso s cholesterol lowering brand , benecol .	2
about marubeni marubeni corporation tse : 8002 ; adr : maruy was established in 1858 , and is a core company of marubeni group , one of japan s leading general trading houses .	2
geosentric is acquiring extra financing by issuing a maximum of 220,000 new shares and a convertible bond with subscription rights for 880,000 shares , which have been fully subscribed .	1
antniemi refuted a report by the finnish daily turun sanomat as if the company was reorganizing its operations in the baltic countries .	1
metrics in qpr scorecard now support date , text and milestone-based values , which improve its support for managing projects around performance or process-related content .	2
lifetree was founded in 2000 , and its revenues have risen on an average by 40 % with margins in late 30s .	2
finnair s tallinn-based subsidiary , aero as , carried 23,335 passengers , a decline of 60.8 % , on routes between helsinki and the baltic capitals and within southern finland .	0
alexandria , va. , oct. 15 -- aaron moss of hampshire , great britain , has developed an ornamental design for a handset , the u.s. patent trademark office announced .	1
the agreement was signed with biohit healthcare ltd , the uk-based subsidiary of biohit oyj , a finnish public company which develops , manufactures and markets liquid handling products and diagnostic test systems .	2
estonian telecoms company elisa s customer numbers cross 400,000 tallinn , oct 22 , bns - the estonian telecommunications company elisa won approximately 50,000 new clients in the nine months of this year , bringing the number to 401,800 by the end of september , the company said .	2
the competition was received with great enthusiasm by the employees , he goes on .	2
we offer our clients integrated management consulting , total solutions for complex projects and efficient , best-in-class design and supervision .	1
 we reached agreement with the union that flights will continue as normal , finnair spokesman usko maatta said .	2
etteplan targets to employ at least 20 people in borl nnge .	2
peer peugeot fell 0.81 pct as its sales rose only 6.3 pct from the same period last year .	0
cargo volume grew by 7 % .	2
in the spring 2006 , a total of 386,530 stock options 2002 b were annulled .	1
according to scanfil s president harri takanen , scanfil s investment activity proceeded according to the strategy on several fronts in 2010 .	1
finnish rautaruukki is selling its precision tube and automotive component processing unit carl froh in germany to german arques industries .	1
in addition , lehdentekijat oy will start producing a new membership magazine , viisas raha wise money for the association .	2
in the fourth quarter of 2009 , atria s net loss shrank to eur 1.2 million from eur 5.9 million and net sales contracted to eur 340.4 million from eur 361.1 million .	2
the company said that the fall in turnover had been planned .	0
this lays a foundation for sustainable business development for the long term .	1
the impact of cableway to teleste s net sales in 2009 is estimated to be eur 4 million .	1
nordea s chairman of the board hans dalborg has informed the nomination committee that he will not be up for re-election at the annual general meeting in 2011 .	1
 adpnews - dec 30 , 2009 - finnish investment group neomarkka oyj hel : nembv said today that it will furlough employee in its unit reka cables ltd for less than 90 days , starting in january 2010 .	1
according to finnish financial services group sampo s ceo , bj arn wahlroos , danish danske bank s acquisition of sampo bank for eur 4bn was the largest cash deal in finland s economic history .	1
we are very pleased with the fine co-operation between the two countries in recent times , he said .	2
secure your files online like filling out a tax return , making a backup is boring .	1
nokia said it still expects to sell 150 more million symbian devices in years to come , giving an indication of how it expects the phone 7 handoff to work .	1
in china , finnish kone that provides elevators , escalators , and solutions for modernisation and maintenance will build 342 escalators that will be installed in a high-speed railway section between beijing and shanghai in a 1.5 years time .	2
the operating margin came down to 2.4 % from 5.7 % .	0
pa , jpmorgan chase and co nyse : jpm and pohjoa bank are joint lead-managers on the senior , unsecured deal .	1
koff s market share of the volume of the market was 23.4 % , karhu s 21.4 % .	1
that s what i go to bed worrying about every night , he said .	0
the finnish company claims to have over a quarter of a million contented tulikivi fireplace business and homeowners worldwide .	1
this truly takes efficiency to new heights , mr. metso adds .	2
sales of mid-strength beer decreased by 40 % .	0
ramirent s danish subsidiary ramirent a-s has today signed an agreement to acquire the business assets of the machinery rental company jydsk materiel udlejning located in west jutland .	2
the world of glass is coming to egypt and we invite visitors from all around the world to attend glass world exhibition 2009 , register now at url 	1
sales for both the department store division and hobby hall increased by 7 % , while sales for the clothing store subsidiary seppala decreased by 4 % .	2
in sweden , gallerix accumulated sek denominated sales were down 1 % and eur denominated sales were up 11 % .	1
the study was not designed to enable formal statistical evaluation of therapeutic activity , the company said .	1
we serve a broad range of customers , including construction and process industries , shipyards , the public sector and households .	1
eb announced in its stock exchange release on november 18th 2008 that j.t. bergqvist has resigned from the chairmanship and membership of the board of eb .	0
in the third quarter , net sales increased by 12 % year-on-year to eur159 .5 m , or by 6 % at comparable currency rates growth .	2
airbus will attempt to evacuate up to 873 people within 90 seconds .	1
small investors have voiced fears that the shares will end up with risk investors .	0
cdp was established on the initiative of institutional investors ; however , the annually published results also interest an increasing number of customers and other interest groups of the reporting companies .	1
in 2007 , almost two thirds of orion s net sales came from these drugs .	1
 neste oil is working with over 20 research communities in europe , america , africa , asia , and australia to develop and introduce new raw materials .	2
according to tyrv ninen s estimation , japan is a very essential location in terms of finnair s asian strategy .	1
the company s net profit amounted to ee 55.5 mn , which was 36 % more than in 2004 .	2
dubai nokia has announced the launch of comes with music , its ground-breaking service which introduces a new way for people to enjoy music .	2
tieto was looking for an energy solution which would best support the idea of sustainable development , and we were happy to be able to provide such a solution , saysjouni haikarainen , vice president , fortum .	2
the results will enable the preparation of a conceptual plant design and capital estimates .	1
the bridge will be built to the south of the existing bridge spanning the strait .	1
cf2 pty ltd became a substantial holder in renison consolidated mines nl on january 25 with 150 million shares 7.9 pc .	1
the social plan negotiations were part of the three year turn-around program which is expected to ensure salomon s future competitiveness .	2
lead production , in turn , should increase to 60,000 tonnes through 2009 in what would be a twofold increase from current capacity levels , zahariev said .	2
in the reporting period , net sales rose by 8 % year-on-year to eur64 .3 m , due to the business acquisitions realized during the first half of 2008-09 , the effect of which was eur10 .9 m in the review period .	2
this is the company s first contract abroad .	1
solvay s.a. has engaged poyry to provide project management , engineering , procurement , and site services for a hydrogen peroxide production plant to be built by a solvay-basf joint venture at basf s zandvliet site , belgium .	1
finnish larox has signed a contract with the talvivaara project for the delivery of filters to the talvivaara nickel mine in sotkamo , in finland .	2
thanksto improvements in demand and the adjustments we have made , theutilization rates of cramo s fleet have substantiallyimproved . 	2
the price for logs has clearly improved from 2009 and also the price of pulpwood has gone up .	2
finnish konecranes is again trying to acquire italian fantuzzi , a manufacturer of gantry cranes and reach stackers .	1
pge belchatow runs the 4.44 gw belchatow coal-fired power plant , and fortum has intentions to start a ccs demonstration project jointly with teollisuuden voima oyj tvo - another finnish utility - at the their jointly owned 565mw meri-pori coal-fired facility .	1
cs cabot exports 55 % of its production mainly to goodyear , bridgestone and michelin plants in poland , as well as to germany s michelin or italy s pirelli through the company s logistics center in paris , stefan said .	1
 the sale of the oxygen measurement business strengthens our goal to focus on our chosen market segments .	1
outotec , headquartered in espoo , finland , is a leading provider of process solutions , technologies and services for the mining and metallurgical industries .	1
around 250 of these reductions will be implemented through pension arrangements .	1
adjusted for changes in the group structure , the division s net sales increased by 1.7 % .	2
the finnish company sold its uk operation - consisting of 50 staff in offices in london , birmingham and manchester - as part of a deal with hampden in july 2001 for its european-wide property and casualty arm sampo industrial .	1
finnish silicon wafers maker okmetic oyj said on september 17 , 2008 that it will invest a total of 15 mln euro $ 21.3 mln in its sensor wafer business .	1
repeats sees 2008 ebita above 18 pct of sales .	2
the business had gross written premiums of eur152 .4 m 91.5 m in 2000 , a net combined ratio of 133 % and 175 staff in total with offices in the uk , germany and benelux .	1
as an overall effect of the above-mentioned measures glaston will recognize non-recurring expenses of eur 12 million in the fourth quarter of 2008 .	1
these moderate but significant changes resulted in a significant 24-32 % reduction in the estimated cvd risk .	2
the contracts of the employees , 96 of whom are blue-collar workers , will be ended between march and august 2011 .	0
seppala s revenue increased by 0.2 % to eur10 .1 m. in finland , revenue went down by 2.4 % to eur6 .8 m , while sales abroad rose by 6.2 % to eur3 .3 m. sales increased in all the baltic countries as well as in russia and ukraine .	2
insurer axa par : cs slid by 5.35 % to eur 14.15 , after citigroup and ing slashed their targets on the stock .	0
the tower s engineers have created an 18 degree westward lean - four times the inclination on the leaning tower of pisa - using diagrid structures that are aligned geometrically using tekla structures bim building information modeling software .	1
 this is a repeat order to follow successfully installed 159 elevators in the same delhi metro system , kone spokeswoman told thomson financial news .	2
a total eur73 .7 m will be provided as secured senior three-year debt from the syndicate , involving pohjola bank hel : poh1s , the finnish arm of nordea bank ab sto : nda , and sampo bank hel : samas .	1
our superior customer centricity and expertise in digital services set us apart from our competitors .	2
the pulp production in finnish kemij nrvi will also be liquidated and about 1,100 employees loose their jobs .	0
finnish aldata solution has signed a contract of supply its g.o.l.d. system to two french retail chains .	2
finnish technology group aspocomp group oyj omx helsinki : acg1v issued its third quarter report on thursday 13 november , posting an operating profit of eur0 .4 m , as compared to a loss of eur0 .5 m in the third quarter of 2007 .	2
rk group , headquartered in vantaa , finland , is one of europe s leading machinery rental services .	1
 our customers now have the chance to make bookings for all the services they want at one location , said mikko tuomainen , in-charge of finnair s internet sales .	2
benefon s target is to lay off temporarily of permanently up to 20 % of the salo plant s staff .	0
as a result some 20 persons will no longer be needed .	0
cargotec s share capital after the increase totals 64,046,460 euros .	1
finnish investment group neomarkka oyj hel : nembv said today that it will buy the former production facilities of kuitu finland ltd , as part of negotiations on the option to invest in specialty cellulose fiber business .	1
on top of that , the us commerce department published worse-than-expected construction spending figures for november .	0
by combining its existing solutions into a single platform , comptel said that it has reduced the cost of deployment .	2
after the acquisition , basware s preliminary pro forma net sales for 2005 amount to eur 52.6 mn , and preliminary pro forma operating profit amounts to eur 7.1 mn .	1
exports make up more than 80 per cent of our sales , so the name glaston also reflects a truly internationally operating company , explains kyro s president ceo mika seitovirta .	1
only l nnnen tehtaat showed a loss , but it has only recently started streamlining measures .	1
componenta will also offer a five-year subordinated loan for subscription by the public .	1
the company will enhance the gprs capability in the existing 12 idea telecom service areas and add 10 more service areas to its network .	2
operating profit margin increased from 11.2 % to 11.7 % .	2
the ntsb said investigators are set to conduct sight distance tests on july 18 , using trains similar to those involved in the accident .	1
we have also cut our price projections for paper and packaging , an analyst with goldman sachs said on a note on monday .	0
only this time , nokia , india s largest mnc , has sought out a topic that could spark off a million approaches creativity in emerging markets .	1
rimvesta is now controlled by the estonian-owned real estate development company ell nekilnojamas turtas , which a member of merko , the largest construction group in the baltic countries .	1
pharmaceuticals - italy this brand-new market analysis gives a clear overview of the actual situation and future outlook of the pharmaceutical market in italy .	1
orion pharma s operating profit increased by 42.5 % from 2004 .	2
international sales rose by 59.8 % to eur 1,244.4 mn .	2
- inge larsen cfo , 29,045 shares , representing 0.50 % of the share capital .	1
finnish metal components supplier componenta on december 26 , 2006 applied for approval with the turkish capital markets board to launch a mandatory offer for the remaining shares in iron and aluminium castings producer doktas dokumculuk .	1
in finland , media group talentum will start personnel negotiations to cut staff in parent company talentum and publishing unit talentum media .	0
the developers of that project predict that once it is completed in april 2009 , skanssi will attract some 4.5 million visitors annually .	2
the secondary antenna can also be used for reception of the high power signal of the radar to calibrate the transmission channels of the radar . 	1
in 2007 , marimekko has also opened concept stores in yokohama and nagoya , central japan , in silver spring in metropolitan washington dc , usa , in graz , central austria , and in aalborg , northern denmark .	2
olli-pekka kallasvuo was elected as vice chairman of the board .	1
following the payment made in april , the company has a total of eur 23.0 million in loans from financial institutions .	1
the estimated value of the contract is eur12 .4 m. vaisala , headquartered in helsinki in finland , develops and manufactures electronic measurement systems for meteorology , environmental sciences , traffic and industry .	1
the total value of the deal is usd 29mn .	1
sponda will record a profit from the sale of 8.5 mln euro $ 12.4 mln .	2
further concrete cooperation is also carried out through various projects , doctoral theses and diploma dissertations .	1
the growth of net sales in the first half of 2008 has been 28 % compared with the first half of 2007 .	2
for the fiscal year ending september 30 , 2009 the revenue from these customers was $ 10.012 million or around 11.0 % of the transportation group s revenue .	1
this combined with foreign investments creates interesting opportunities for solteq .	2
 our extensive co-operation will also bolster sysopen digia s position in the domestic operator market , kallioranta adds .	2
1 april 2011 - finnish machinery rental company ramirent oyj hel : rmr1v said today it has acquired the assets of sector player stavebni doprava a mechanizace sdm in the czech republic for an undisclosed sum .	1
based on strong customer interest and feedback , using rpm mobile phone manufacturers , operators , enterprises and developer forums can significantly increase their product and service quality , user-experience and cost-efficiency , tulonen continues .	2
according to l nnnen tehtaat s ceo matti karppinen , the company aims to deliver fish products to its customers a day earlier than it currently does .	1
finnish financial solutions developer basware corporation omx helsinki bas1v said on tuesday 23 september that it will deliver a complete invoice automation solution to a large us engineering , construction and technical services organization .	2
 social networking and location-based service trends comprise a significant share of the internet traffic today and are appealing to mid users .	1
latvenergo has ordered a significant expansion to the tekla xpower network information system .	2
l t also acquired a 50 pct stake in local sector company salvor oy at the beginning of september 2007 .	1
in volume , the focus is already outside finland , as 60 % of the group s products are made in poland and the baltic countries .	1
finnish industrial group ruukki group has brought counter action against finnish metal company rautaruukki in the dispute concerning the names of the companies .	0
it has several innovative small molecule and biological drug candidates at different stages of clinical development .	1
in the fourth quarter of 2009 , orion s net profit went up by 33.8 % year-on-year to eur33m .	2
the transaction , which includes us$ 1.5 billion euro1 billion in cash , vendor notes and share purchases , is expected to be completed in the first quarter of 2008 , the finnish-swedish paper maker said .	1
the aim is to achieve eur 2.5 mn yearly savings .	2
sales in finland decreased by 10.5 % in january , while sales outside finland dropped by 17 % .	0
weber convinced his friend ray ostrom , who owned a lake street sporting goods store , to sell the lures .	1
nokia and elisa will work together to bring a superior mobile gaming experience for elisa customers .	2
operating profit for the 12-month period decreased from eur2 .9 m while turnover increased from eur24 .5 m , as compared to the financial year 2004 .	0
southfield , mich. -- central corporate credit union will again distribute patronage dividends to members by waiving all service fees incurred during the months of july and november 2008 , to the tune of an estimated $ 1 million .	2
in april 2005 , neste separated from its parent company , finnish energy company fortum , and became listed on the helsinki stock exchange .	1
aldata to share space optimization vision at apollo user group and 2009 category management association conferences ; company will unveil new solution that combines business intelligence with space planning data at conferences	1
tekla structures bim building information modeling software is being developed according to a long-term plan of improved user experience , process , and functionality .	2
the rewards to be paid on the basis of the earning period 2011 will correspond to the value of a maximum total of 364,000 componenta corporation shares including also the proportion to be paid in cash .	1
 the additional flight linking mumbai with helsinki was dictated by the strong traffic demand between asia and europe .	2
net profit in the period in 2009 was euro 29 million .	1
the paper industry s de-inking sludge , which is produced in mills that use recycled fiber when printing ink is removed from recovered paper , is also a suitable raw material .	1
sanoma magazines net sales are estimated to grow in 2006 .	2
the company says it is difficult to estimate the market situation for the whole year 2009 .	1
cargotec corporation , press release , april 28 , 2008 at 2.00 p.m. finnish time cargotec s macgregor business area providing marine cargo handling and offshore load handling solutions has received significant hatch cover orders for bulk carriers .	2
product deliveries will not be interrupted , the refiner said , giving no financial details .	1
in a note to clients published , the dutch broker described the company s third quarter results as soft , although it also noted that elcoteq retained its guidance , dealers said .	1
both sources said nokia would unveil its new phone code-named tube on oct. 2 at an analyst and media event in london .	1
gs engineering will install the valves at a liquefied natural gas lng plant it has built for uae lng extraction and gas plants operator gasco in ruwais , uae .	1
when this information was released on 5 september 2008 , nokia s american depositary shares fell by 8 % .	0
this is a much better process than using virgin paper as it requires less transportation of wood pulp from places like finland and canada .	2
profit for the period fell to eur 1.6 mn from eur 7.5 mn in january-september 2008 .	0
26 november 2010 - finnish sports-equipment maker amer sports oyj hel : ameas said today it has obtained a eur30m schuldschein note loan from a pool of international investors .	1
the contracts comprise turnkey orders for roro systems for two roro-cruise vessels under construction for viking line and tallink .	1
president and ceo mika vehvil ninen says the positive signs are first and foremost emerging outside finland .	2
 we ve been feeling quite positive about the region as a whole .	2
finnish paints and coatings company tikkurila oyj hel : tik1v announced today the launch of tikkurila prohouse method for protection of wooden surfaces via treatment with ultra pro waterborne products .	1
net sales rose by 25.5 % year-on-year to eur59 .6 m , as the number of chargers delivered went up by 41 % to 65.9 million pieces .	2
rautakesko s business operations in norway and russia , acquired in july 2005 , are included in the figures of the comparable period , impacting sales growth starting from august .	1
finnish w nrtsil n that provides power solutions for the marine and energy markets has opened a service centre in murmansk , in russia .	1
in addition to software development , the new design unit will provide for mechanical engineering and electronics design .	1
according to tiimari , consumers are advised to cut away the rabbits bow tie that contains the formadehyde and dispose of it .	1
finnish plumbing and heating systems supplier uponor is temporarily laying off its whole workforce in finland for two weeks as of mid-july 2009 .	0
london s leading shares today jumped almost 100 points , or 1.7 % , as the market opened .	2
gearing was 43 % compared to 67 % in 2004 .	1
finnish industrial investor panostaja oyj omx helsinki : pnaas omx helsinki : pnabs said on friday 11 july that it has signed a deal to acquire the entire share capital of kospa oy , the manufacturer of waste disposal equipment .	2
the service also enables users to watch e-mails in html format en is enhanced with 23 addition languages to choose from .	1
mr priit kasak , balti metsamasina s owner , said the rakvere-based company wishes to increase valmet s market share from 27 % to a third in a couple of years .	2
the largest construction company in finland , yit corporation , is to acquire 70 % of the shares in the slovak construction company reding bratislava .	1
the new units should become one of the largest ones within the company .	1
pohjola could increase its stake to 45 % in 2013 .	1
after piloting , the instrument will be further developed according to the experiences gained .	1
the decision of tekes was based on , among other , the following grounds : the project has a significant impact on the business development of the company .	1
finland-based international machinery rental company ramirent plc omx helsinki : rmr1v reported on friday 15 august an operating profit of eur65 .0 m on net sales of eur342 .9 m for the period january-june 2008 .	1
hkscan , headquartered in turku , finland , is a leading northern european food group with 10,000 employees in nine countries .	1
the production capacity can be tripled without any major additional investments , the company said .	2
 we have analyzed kaupthing bank sweden and found a business which fits well into alandsbanken , said alandsbanken s chief executive peter wiklof in a statement .	2
forestries were also higher , driven by yesterday s bullish analyst comment on stora enso in dagens industri , dealers said .	2
in addition , the company will reduce a maximum of ten jobs .	0
among paper issues , stora enso r was little changed -- up 0.08 pct at 12.03 eur , upm-kymmene was 0.48 pct higher at 18.77 eur and m-real b added 0.50 pct to 3.99 eur .	1
in addition , the production at the varpaisj a rvi factory will be stopped at the beginning of april 2009 .	0
the share of the share capital of both above mentioned shareholders remains below 5 % .	1
the tekla structures product box , if needed , is now made from recycled material .	1
the major part of the deliveries include different ac and cxe amplifier solutions and products by dinh telecom , a company acquired by teleste last spring .	1
the orders are part of a long-term development plan of latvijas finieris .	1
the new shares entitle their holders to dividends for fiscal 2006 .	1
pretax loss totaled eur 1.2 mn , down from a profit of eur 2.1 mn in 2004 .	0
of the company s net sales , 38 % was acquired in finland , 21 % in other european countries , 40 % in asia , and 1 % in the us .	1
mobile phone sales rose 25 % to 5.87 billion euros , while enterprise solution sales dropped 39 % to 186 million euros .	2
m-real s sales are expected to have increased by 4 % year-on-year to eur609m in the second quarter of 2010 .	2
in sweden , operating profit for the period under review totaled eur 3.4 mn , up 30.8 % from the corresponding period in 2005 .	2
the seawind that was en route from the finnish port of turku to stockholm got stuck in ice already around 4 p.m. on wednesday and the regal star s journey from the swedish port of kapellskar to paldiski in northwestern estonia was cut short at 2 a.m. on thursday .	0
as a consequence of the merger the number of administration personnel at the factories will be reduced by six .	1
salcomp manufacturing oy will pay eur 35 million in cash to salcomp in connection with the implementation of the sale and transfer of the business .	1
of course , you ll have direct access to nokia s ovi store , so you ll have lots of fun downloading your favorite media .	1
finnish messaging solutions developer tecnomen corporation omx helsinki : tem1v said on thursday 11 december that it has received an expansion order for its convergent charging solution in latin america .	2
and when it has lifted the veil on the various types of customer for which it designs its phones , the result is social stereotyping taken to a fine art .	1
 we continued actively to focus r d and to position our offering away from point solutions towards dynamic end-to-end solutions , ervio stated .	2
microsoft also churned up its courtship , agreeing to use the navteq mapping service , which is offered by a company nokia bought for $ 8.1 billion a few years ago .	2
we are adjusting to the present situation by cutting our capacity and costs without , however , jeopardising our asia strategy over the longer term .	1
nevertheless , fitch notes that the business fundamentals of the three banks currently remain sound .	2
